Dataset,R,Alpha_Min,Alpha_Max,Algorithm,L,QPS,Latency,Recall
sift,16,1.0,1.1,Baseline,150,489.17,63853.81,96.91
sift,16,1.0,1.1,Baseline,200,367.39,85489.59,95.89
sift,16,1.0,1.1,Baseline,200,372.30,84326.24,97.10
sift,16,1.0,1.1,Baseline,200,378.51,82903.65,97.64
sift,16,1.0,1.1,Baseline,200,374.16,83895.02,97.91
sift,16,1.0,1.1,MCGI,50,1171.89,25911.92,82.25
sift,16,1.0,1.1,MCGI,50,1203.12,25200.55,85.55
sift,16,1.0,1.1,MCGI,50,1228.76,24653.99,87.00
sift,16,1.0,1.1,MCGI,50,1240.76,24421.61,88.02
sift,16,1.0,1.1,MCGI,100,679.80,45587.07,89.79
sift,16,1.0,1.1,MCGI,100,687.92,45030.32,92.41
sift,16,1.0,1.1,MCGI,100,699.50,44263.88,93.36
sift,16,1.0,1.1,MCGI,100,705.08,43906.76,94.21
sift,16,1.0,1.1,MCGI,150,475.41,65760.34,93.10
sift,16,1.0,1.1,MCGI,150,479.38,65201.57,95.18
sift,16,1.0,1.1,MCGI,150,485.50,64352.79,95.83
sift,16,1.0,1.1,MCGI,150,489.31,63846.65,96.46
sift,16,1.0,1.1,MCGI,200,365.76,85876.59,94.84
sift,16,1.0,1.1,MCGI,200,367.21,85514.69,96.59
sift,16,1.0,1.1,MCGI,200,371.84,84438.48,97.14
sift,16,1.0,1.1,MCGI,200,374.15,83899.76,97.60
sift,16,1.0,1.2,Baseline,50,1202.63,25228.40,87.01
sift,16,1.0,1.2,Baseline,50,1167.36,26061.08,84.14
sift,16,1.0,1.2,Baseline,50,836.90,36890.22,88.48
sift,16,1.0,1.2,Baseline,50,1199.28,25306.48,89.25
sift,16,1.0,1.2,Baseline,100,559.40,55729.65,93.41
sift,16,1.0,1.2,Baseline,100,668.40,46383.56,91.31
sift,16,1.0,1.2,Baseline,100,710.58,43583.89,94.33
sift,16,1.0,1.2,Baseline,100,563.76,55262.98,94.90
sift,16,1.0,1.2,Baseline,150,485.99,64294.77,95.87
sift,16,1.0,1.2,Baseline,150,404.78,77502.71,94.26
sift,16,1.0,1.2,Baseline,150,494.37,63155.31,96.53
sift,16,1.0,1.2,Baseline,150,489.17,63853.81,96.91
sift,16,1.0,1.2,Baseline,200,372.30,84326.24,97.10
sift,16,1.0,1.2,Baseline,200,367.39,85489.59,95.89
sift,16,1.0,1.2,Baseline,200,378.51,82903.65,97.64
sift,16,1.0,1.2,Baseline,200,374.16,83895.02,97.91
sift,16,1.0,1.2,MCGI,50,771.51,40139.66,85.60
sift,16,1.0,1.2,MCGI,50,747.80,41438.71,82.28
sift,16,1.0,1.2,MCGI,50,762.59,40599.84,87.08
sift,16,1.0,1.2,MCGI,50,760.21,40736.91,88.05
sift,16,1.0,1.2,MCGI,100,629.58,49226.15,92.44
sift,16,1.0,1.2,MCGI,100,558.36,55839.52,89.87
sift,16,1.0,1.2,MCGI,100,578.48,53448.73,93.42
sift,16,1.0,1.2,MCGI,100,636.93,48763.62,94.07
sift,16,1.0,1.2,MCGI,150,467.37,66928.82,95.13
sift,16,1.0,1.2,MCGI,150,474.95,65813.86,93.08
sift,16,1.0,1.2,MCGI,150,477.42,65466.35,95.83
sift,16,1.0,1.2,MCGI,150,446.08,70170.32,96.36
sift,16,1.0,1.2,MCGI,200,374.25,83891.04,96.48
sift,16,1.0,1.2,MCGI,200,365.28,85978.83,94.88
sift,16,1.0,1.2,MCGI,200,366.79,85616.55,97.10
sift,16,1.0,1.2,MCGI,200,368.06,85305.93,97.55
sift,16,1.0,1.3,Baseline,50,836.90,36890.22,88.48
sift,16,1.0,1.3,Baseline,50,1199.28,25306.48,89.25
sift,16,1.0,1.3,Baseline,50,1167.36,26061.08,84.14
sift,16,1.0,1.3,Baseline,50,1202.63,25228.40,87.01
sift,16,1.0,1.3,Baseline,100,710.58,43583.89,94.33
sift,16,1.0,1.3,Baseline,100,563.76,55262.98,94.90
sift,16,1.0,1.3,Baseline,100,668.40,46383.56,91.31
sift,16,1.0,1.3,Baseline,100,559.40,55729.65,93.41
sift,16,1.0,1.3,Baseline,150,494.37,63155.31,96.53
sift,16,1.0,1.3,Baseline,150,489.17,63853.81,96.91
sift,16,1.0,1.3,Baseline,150,404.78,77502.71,94.26
sift,16,1.0,1.3,Baseline,150,485.99,64294.77,95.87
sift,16,1.0,1.3,Baseline,200,378.51,82903.65,97.64
sift,16,1.0,1.3,Baseline,200,374.16,83895.02,97.91
sift,16,1.0,1.3,Baseline,200,367.39,85489.59,95.89
sift,16,1.0,1.3,Baseline,200,372.30,84326.24,97.10
sift,16,1.0,1.3,MCGI,50,760.84,40712.35,87.31
sift,16,1.0,1.3,MCGI,50,769.91,40202.77,88.36
sift,16,1.0,1.3,MCGI,50,774.95,39947.40,82.59
sift,16,1.0,1.3,MCGI,50,696.22,44651.50,85.97
sift,16,1.0,1.3,MCGI,100,634.07,48986.81,93.72
sift,16,1.0,1.3,MCGI,100,635.54,48864.42,94.37
sift,16,1.0,1.3,MCGI,100,631.97,49149.80,90.26
sift,16,1.0,1.3,MCGI,100,695.48,44533.59,92.64
sift,16,1.0,1.3,MCGI,150,436.78,71713.97,96.09
sift,16,1.0,1.3,MCGI,150,441.31,70972.14,96.61
sift,16,1.0,1.3,MCGI,150,442.68,70737.54,93.40
sift,16,1.0,1.3,MCGI,150,482.55,64766.98,95.42
sift,16,1.0,1.3,MCGI,200,366.73,85629.25,97.36
sift,16,1.0,1.3,MCGI,200,375.26,83642.38,97.72
sift,16,1.0,1.3,MCGI,200,373.71,83975.20,95.12
sift,16,1.0,1.3,MCGI,200,369.29,85034.49,96.71
sift,16,1.0,1.5,Baseline,50,836.90,36890.22,88.48
sift,16,1.0,1.5,Baseline,50,1202.63,25228.40,87.01
sift,16,1.0,1.5,Baseline,50,1199.28,25306.48,89.25
sift,16,1.0,1.5,Baseline,50,1167.36,26061.08,84.14
sift,16,1.0,1.5,Baseline,100,710.58,43583.89,94.33
sift,16,1.0,1.5,Baseline,100,559.40,55729.65,93.41
sift,16,1.0,1.5,Baseline,100,563.76,55262.98,94.90
sift,16,1.0,1.5,Baseline,100,668.40,46383.56,91.31
sift,16,1.0,1.5,Baseline,150,494.37,63155.31,96.53
sift,16,1.0,1.5,Baseline,150,485.99,64294.77,95.87
sift,16,1.0,1.5,Baseline,150,489.17,63853.81,96.91
sift,16,1.0,1.5,Baseline,150,404.78,77502.71,94.26
sift,16,1.0,1.5,Baseline,200,378.51,82903.65,97.64
sift,16,1.0,1.5,Baseline,200,372.30,84326.24,97.10
sift,16,1.0,1.5,Baseline,200,374.16,83895.02,97.91
sift,16,1.0,1.5,Baseline,200,367.39,85489.59,95.89
sift,16,1.0,1.5,MCGI,50,687.56,45215.48,87.89
sift,16,1.0,1.5,MCGI,50,761.18,40632.20,86.46
sift,16,1.0,1.5,MCGI,50,775.70,39905.57,88.78
sift,16,1.0,1.5,MCGI,50,690.85,45010.33,83.55
sift,16,1.0,1.5,MCGI,100,692.32,44748.30,94.02
sift,16,1.0,1.5,MCGI,100,630.19,49295.59,93.10
sift,16,1.0,1.5,MCGI,100,635.05,48824.28,94.62
sift,16,1.0,1.5,MCGI,100,685.73,45182.28,90.70
sift,16,1.0,1.5,MCGI,150,484.36,64513.00,96.38
sift,16,1.0,1.5,MCGI,150,437.87,71525.35,95.69
sift,16,1.0,1.5,MCGI,150,461.98,67670.26,96.72
sift,16,1.0,1.5,MCGI,150,477.62,65475.21,93.86
sift,16,1.0,1.5,MCGI,200,371.39,84536.35,97.54
sift,16,1.0,1.5,MCGI,200,373.89,83972.44,96.96
sift,16,1.0,1.5,MCGI,200,369.07,85071.73,97.82
sift,16,1.0,1.5,MCGI,200,365.79,85868.16,95.56
sift,24,1.0,1.1,Baseline,50,1176.14,25526.53,94.18
sift,24,1.0,1.1,Baseline,50,1258.24,23983.94,92.31
sift,24,1.0,1.1,Baseline,50,1258.80,24021.70,93.45
sift,24,1.0,1.1,Baseline,50,1194.50,25340.15,89.87
sift,24,1.0,1.1,Baseline,100,627.56,49413.42,97.76
sift,24,1.0,1.1,Baseline,100,572.70,54336.50,96.72
sift,24,1.0,1.1,Baseline,100,562.69,55309.10,97.35
sift,24,1.0,1.1,Baseline,100,546.96,56956.59,95.20
sift,24,1.0,1.1,Baseline,150,498.39,62529.07,98.78
sift,24,1.0,1.1,Baseline,150,502.77,62018.17,98.15
sift,24,1.0,1.1,Baseline,150,488.12,63887.13,98.56
sift,24,1.0,1.1,Baseline,150,481.50,64802.16,97.08
sift,24,1.0,1.1,Baseline,200,379.63,82520.90,99.23
sift,24,1.0,1.1,Baseline,200,382.93,81852.16,98.79
sift,24,1.0,1.1,Baseline,200,372.14,84265.26,99.08
sift,24,1.0,1.1,Baseline,200,368.07,85217.24,98.07
sift,24,1.0,1.1,MCGI,50,1221.08,24749.97,92.73
sift,24,1.0,1.1,MCGI,50,1291.56,23331.59,90.81
sift,24,1.0,1.1,MCGI,50,1260.89,23947.88,91.98
sift,24,1.0,1.1,MCGI,50,1270.02,23767.67,88.38
sift,24,1.0,1.1,MCGI,100,689.72,44834.47,96.92
sift,24,1.0,1.1,MCGI,100,719.73,42914.16,95.77
sift,24,1.0,1.1,MCGI,100,701.30,44079.05,96.50
sift,24,1.0,1.1,MCGI,100,708.38,43630.07,94.20
sift,24,1.0,1.1,MCGI,150,477.55,65347.59,98.33
sift,24,1.0,1.1,MCGI,150,496.70,62818.64,97.54
sift,24,1.0,1.1,MCGI,150,484.90,64335.48,97.99
sift,24,1.0,1.1,MCGI,150,489.72,63707.04,96.36
sift,24,1.0,1.1,MCGI,200,365.02,85947.47,98.93
sift,24,1.0,1.1,MCGI,200,378.70,82785.76,98.38
sift,24,1.0,1.1,MCGI,200,370.26,84667.76,98.69
sift,24,1.0,1.1,MCGI,200,373.39,83987.08,97.50
sift,24,1.0,1.2,Baseline,50,1258.80,24021.70,93.45
sift,24,1.0,1.2,Baseline,50,1194.50,25340.15,89.87
sift,24,1.0,1.2,Baseline,50,1258.24,23983.94,92.31
sift,24,1.0,1.2,Baseline,50,1176.14,25526.53,94.18
sift,24,1.0,1.2,Baseline,100,562.69,55309.10,97.35
sift,24,1.0,1.2,Baseline,100,546.96,56956.59,95.20
sift,24,1.0,1.2,Baseline,100,572.70,54336.50,96.72
sift,24,1.0,1.2,Baseline,100,627.56,49413.42,97.76
sift,24,1.0,1.2,Baseline,150,488.12,63887.13,98.56
sift,24,1.0,1.2,Baseline,150,481.50,64802.16,97.08
sift,24,1.0,1.2,Baseline,150,502.77,62018.17,98.15
sift,24,1.0,1.2,Baseline,150,498.39,62529.07,98.78
sift,24,1.0,1.2,Baseline,200,372.14,84265.26,99.08
sift,24,1.0,1.2,Baseline,200,368.07,85217.24,98.07
sift,24,1.0,1.2,Baseline,200,382.93,81852.16,98.79
sift,24,1.0,1.2,Baseline,200,379.63,82520.90,99.23
sift,24,1.0,1.2,MCGI,50,749.63,41296.87,91.98
sift,24,1.0,1.2,MCGI,50,750.00,41266.34,88.43
sift,24,1.0,1.2,MCGI,50,755.67,40970.88,90.89
sift,24,1.0,1.2,MCGI,50,795.32,38864.37,92.73
sift,24,1.0,1.2,MCGI,100,558.76,55705.32,96.48
sift,24,1.0,1.2,MCGI,100,629.92,49232.16,94.29
sift,24,1.0,1.2,MCGI,100,622.57,49476.48,95.88
sift,24,1.0,1.2,MCGI,100,675.17,45836.39,97.01
sift,24,1.0,1.2,MCGI,150,482.33,64689.72,97.99
sift,24,1.0,1.2,MCGI,150,437.27,71545.68,96.44
sift,24,1.0,1.2,MCGI,150,471.24,66252.89,97.56
sift,24,1.0,1.2,MCGI,150,445.67,70167.68,98.35
sift,24,1.0,1.2,MCGI,200,369.48,84875.20,98.71
sift,24,1.0,1.2,MCGI,200,369.32,84921.54,97.55
sift,24,1.0,1.2,MCGI,200,371.04,84519.60,98.39
sift,24,1.0,1.2,MCGI,200,376.86,83161.07,98.97
sift,24,1.0,1.3,Baseline,50,1194.50,25340.15,89.87
sift,24,1.0,1.3,Baseline,50,1176.14,25526.53,94.18
sift,24,1.0,1.3,Baseline,50,1258.24,23983.94,92.31
sift,24,1.0,1.3,Baseline,50,1258.80,24021.70,93.45
sift,24,1.0,1.3,Baseline,100,546.96,56956.59,95.20
sift,24,1.0,1.3,Baseline,100,627.56,49413.42,97.76
sift,24,1.0,1.3,Baseline,100,572.70,54336.50,96.72
sift,24,1.0,1.3,Baseline,100,562.69,55309.10,97.35
sift,24,1.0,1.3,Baseline,150,481.50,64802.16,97.08
sift,24,1.0,1.3,Baseline,150,498.39,62529.07,98.78
sift,24,1.0,1.3,Baseline,150,502.77,62018.17,98.15
sift,24,1.0,1.3,Baseline,150,488.12,63887.13,98.56
sift,24,1.0,1.3,Baseline,200,368.07,85217.24,98.07
sift,24,1.0,1.3,Baseline,200,379.63,82520.90,99.23
sift,24,1.0,1.3,Baseline,200,382.93,81852.16,98.79
sift,24,1.0,1.3,Baseline,200,372.14,84265.26,99.08
sift,24,1.0,1.3,MCGI,50,764.26,40479.48,88.62
sift,24,1.0,1.3,MCGI,50,758.48,40751.69,93.14
sift,24,1.0,1.3,MCGI,50,762.23,40593.03,91.20
sift,24,1.0,1.3,MCGI,50,787.00,39300.90,92.39
sift,24,1.0,1.3,MCGI,100,620.97,49642.21,94.43
sift,24,1.0,1.3,MCGI,100,570.73,54131.61,97.26
sift,24,1.0,1.3,MCGI,100,629.41,49147.88,96.10
sift,24,1.0,1.3,MCGI,100,668.32,46320.03,96.70
sift,24,1.0,1.3,MCGI,150,476.70,65484.14,96.57
sift,24,1.0,1.3,MCGI,150,486.51,64145.39,98.54
sift,24,1.0,1.3,MCGI,150,466.92,66877.65,97.69
sift,24,1.0,1.3,MCGI,150,462.24,67571.77,98.16
sift,24,1.0,1.3,MCGI,200,379.49,82588.40,97.63
sift,24,1.0,1.3,MCGI,200,371.19,84497.35,99.09
sift,24,1.0,1.3,MCGI,200,375.56,83503.44,98.53
sift,24,1.0,1.3,MCGI,200,377.30,83080.04,98.86
sift,24,1.0,1.5,Baseline,50,1258.24,23983.94,92.31
sift,24,1.0,1.5,Baseline,50,1258.80,24021.70,93.45
sift,24,1.0,1.5,Baseline,50,1176.14,25526.53,94.18
sift,24,1.0,1.5,Baseline,50,1194.50,25340.15,89.87
sift,24,1.0,1.5,Baseline,100,572.70,54336.50,96.72
sift,24,1.0,1.5,Baseline,100,562.69,55309.10,97.35
sift,24,1.0,1.5,Baseline,100,627.56,49413.42,97.76
sift,24,1.0,1.5,Baseline,100,546.96,56956.59,95.20
sift,24,1.0,1.5,Baseline,150,502.77,62018.17,98.15
sift,24,1.0,1.5,Baseline,150,488.12,63887.13,98.56
sift,24,1.0,1.5,Baseline,150,498.39,62529.07,98.78
sift,24,1.0,1.5,Baseline,150,481.50,64802.16,97.08
sift,24,1.0,1.5,Baseline,200,382.93,81852.16,98.79
sift,24,1.0,1.5,Baseline,200,372.14,84265.26,99.08
sift,24,1.0,1.5,Baseline,200,379.63,82520.90,99.23
sift,24,1.0,1.5,Baseline,200,368.07,85217.24,98.07
sift,24,1.0,1.5,MCGI,50,790.86,39071.68,91.80
sift,24,1.0,1.5,MCGI,50,760.53,40684.46,92.97
sift,24,1.0,1.5,MCGI,50,787.86,39241.15,93.76
sift,24,1.0,1.5,MCGI,50,751.62,41176.50,89.32
sift,24,1.0,1.5,MCGI,100,670.37,46183.10,96.41
sift,24,1.0,1.5,MCGI,100,616.17,49946.93,97.09
sift,24,1.0,1.5,MCGI,100,671.06,46127.65,97.53
sift,24,1.0,1.5,MCGI,100,600.98,51334.99,94.92
sift,24,1.0,1.5,MCGI,150,444.14,70403.65,97.92
sift,24,1.0,1.5,MCGI,150,474.41,65775.43,98.35
sift,24,1.0,1.5,MCGI,150,443.35,70517.69,98.69
sift,24,1.0,1.5,MCGI,150,473.27,65972.60,96.94
sift,24,1.0,1.5,MCGI,200,374.60,83710.76,98.63
sift,24,1.0,1.5,MCGI,200,371.11,84499.74,98.95
sift,24,1.0,1.5,MCGI,200,377.80,82988.73,99.18
sift,24,1.0,1.5,MCGI,200,366.82,85526.73,97.92
sift,32,1.0,1.1,Baseline,50,1266.47,23810.25,92.02
sift,32,1.0,1.1,Baseline,50,1272.65,23672.28,95.98
sift,32,1.0,1.1,Baseline,50,1274.30,23652.46,94.44
sift,32,1.0,1.1,Baseline,50,1308.70,23009.81,95.36
sift,32,1.0,1.1,Baseline,100,560.04,55549.21,96.50
sift,32,1.0,1.1,Baseline,100,556.54,55926.66,98.58
sift,32,1.0,1.1,Baseline,100,571.75,54360.26,97.86
sift,32,1.0,1.1,Baseline,100,717.27,43004.52,98.33
sift,32,1.0,1.1,Baseline,150,499.56,62365.90,98.05
sift,32,1.0,1.1,Baseline,150,497.41,62618.82,99.30
sift,32,1.0,1.1,Baseline,150,501.58,62084.02,98.84
sift,32,1.0,1.1,Baseline,150,417.22,74956.43,99.11
sift,32,1.0,1.1,Baseline,200,379.90,81623.59,98.75
sift,32,1.0,1.1,Baseline,200,378.63,81870.08,99.57
sift,32,1.0,1.1,Baseline,200,381.96,81164.64,99.27
sift,32,1.0,1.1,Baseline,200,383.19,80908.42,99.46
sift,32,1.0,1.1,MCGI,50,1293.41,23292.85,90.82
sift,32,1.0,1.1,MCGI,50,1320.05,22782.12,94.87
sift,32,1.0,1.1,MCGI,50,1308.36,23011.02,93.27
sift,32,1.0,1.1,MCGI,50,1301.85,23107.23,94.22
sift,32,1.0,1.1,MCGI,100,714.90,43158.48,95.72
sift,32,1.0,1.1,MCGI,100,725.03,42540.11,98.03
sift,32,1.0,1.1,MCGI,100,725.30,42548.80,97.22
sift,32,1.0,1.1,MCGI,100,723.70,42635.75,97.76
sift,32,1.0,1.1,MCGI,150,493.28,63186.90,97.47
sift,32,1.0,1.1,MCGI,150,497.96,62570.09,99.01
sift,32,1.0,1.1,MCGI,150,499.57,62377.86,98.43
sift,32,1.0,1.1,MCGI,150,498.66,62457.70,98.80
sift,32,1.0,1.1,MCGI,200,375.57,82594.65,98.29
sift,32,1.0,1.1,MCGI,200,378.80,81878.46,99.37
sift,32,1.0,1.1,MCGI,200,380.50,81506.02,98.97
sift,32,1.0,1.1,MCGI,200,379.61,81688.84,99.23
sift,32,1.0,1.2,Baseline,50,1308.70,23009.81,95.36
sift,32,1.0,1.2,Baseline,50,1274.30,23652.46,94.44
sift,32,1.0,1.2,Baseline,50,1272.65,23672.28,95.98
sift,32,1.0,1.2,Baseline,50,1266.47,23810.25,92.02
sift,32,1.0,1.2,Baseline,100,717.27,43004.52,98.33
sift,32,1.0,1.2,Baseline,100,571.75,54360.26,97.86
sift,32,1.0,1.2,Baseline,100,556.54,55926.66,98.58
sift,32,1.0,1.2,Baseline,100,560.04,55549.21,96.50
sift,32,1.0,1.2,Baseline,150,417.22,74956.43,99.11
sift,32,1.0,1.2,Baseline,150,501.58,62084.02,98.84
sift,32,1.0,1.2,Baseline,150,497.41,62618.82,99.30
sift,32,1.0,1.2,Baseline,150,499.56,62365.90,98.05
sift,32,1.0,1.2,Baseline,200,383.19,80908.42,99.46
sift,32,1.0,1.2,Baseline,200,381.96,81164.64,99.27
sift,32,1.0,1.2,Baseline,200,378.63,81870.08,99.57
sift,32,1.0,1.2,Baseline,200,379.90,81623.59,98.75
sift,32,1.0,1.2,MCGI,50,767.10,40318.83,94.29
sift,32,1.0,1.2,MCGI,50,761.39,40616.29,93.26
sift,32,1.0,1.2,MCGI,50,768.10,40247.63,94.89
sift,32,1.0,1.2,MCGI,50,676.77,45901.08,90.67
sift,32,1.0,1.2,MCGI,100,640.01,48283.69,97.74
sift,32,1.0,1.2,MCGI,100,634.86,48797.71,97.18
sift,32,1.0,1.2,MCGI,100,632.35,48801.83,98.04
sift,32,1.0,1.2,MCGI,100,705.21,43782.94,95.67
sift,32,1.0,1.2,MCGI,150,464.37,67182.96,98.79
sift,32,1.0,1.2,MCGI,150,455.25,68606.20,98.47
sift,32,1.0,1.2,MCGI,150,468.36,66608.48,99.01
sift,32,1.0,1.2,MCGI,150,484.71,64320.78,97.51
sift,32,1.0,1.2,MCGI,200,372.24,83339.86,99.24
sift,32,1.0,1.2,MCGI,200,369.20,84077.25,99.00
sift,32,1.0,1.2,MCGI,200,371.97,83408.01,99.36
sift,32,1.0,1.2,MCGI,200,369.15,84074.05,98.34
sift,32,1.0,1.3,Baseline,50,1274.30,23652.46,94.44
sift,32,1.0,1.3,Baseline,50,1266.47,23810.25,92.02
sift,32,1.0,1.3,Baseline,50,1272.65,23672.28,95.98
sift,32,1.0,1.3,Baseline,50,1308.70,23009.81,95.36
sift,32,1.0,1.3,Baseline,100,571.75,54360.26,97.86
sift,32,1.0,1.3,Baseline,100,560.04,55549.21,96.50
sift,32,1.0,1.3,Baseline,100,556.54,55926.66,98.58
sift,32,1.0,1.3,Baseline,100,717.27,43004.52,98.33
sift,32,1.0,1.3,Baseline,150,501.58,62084.02,98.84
sift,32,1.0,1.3,Baseline,150,499.56,62365.90,98.05
sift,32,1.0,1.3,Baseline,150,497.41,62618.82,99.30
sift,32,1.0,1.3,Baseline,150,417.22,74956.43,99.11
sift,32,1.0,1.3,Baseline,200,381.96,81164.64,99.27
sift,32,1.0,1.3,Baseline,200,379.90,81623.59,98.75
sift,32,1.0,1.3,Baseline,200,378.63,81870.08,99.57
sift,32,1.0,1.3,Baseline,200,383.19,80908.42,99.46
sift,32,1.0,1.3,MCGI,50,776.50,39791.60,93.54
sift,32,1.0,1.3,MCGI,50,692.03,44816.38,90.97
sift,32,1.0,1.3,MCGI,50,692.30,44854.61,95.12
sift,32,1.0,1.3,MCGI,50,775.07,39902.42,94.45
sift,32,1.0,1.3,MCGI,100,640.44,48352.93,97.34
sift,32,1.0,1.3,MCGI,100,644.12,48079.29,95.90
sift,32,1.0,1.3,MCGI,100,722.29,42711.13,98.19
sift,32,1.0,1.3,MCGI,100,642.75,48194.81,97.95
sift,32,1.0,1.3,MCGI,150,460.42,67793.56,98.57
sift,32,1.0,1.3,MCGI,150,494.47,63018.14,97.62
sift,32,1.0,1.3,MCGI,150,497.42,62623.32,99.11
sift,32,1.0,1.3,MCGI,150,440.29,70990.57,98.87
sift,32,1.0,1.3,MCGI,200,377.64,82133.69,99.09
sift,32,1.0,1.3,MCGI,200,376.75,82314.98,98.42
sift,32,1.0,1.3,MCGI,200,378.74,81854.23,99.44
sift,32,1.0,1.3,MCGI,200,378.19,81997.58,99.31
sift,32,1.0,1.5,Baseline,50,1308.70,23009.81,95.36
sift,32,1.0,1.5,Baseline,50,1272.65,23672.28,95.98
sift,32,1.0,1.5,Baseline,50,1266.47,23810.25,92.02
sift,32,1.0,1.5,Baseline,50,1274.30,23652.46,94.44
sift,32,1.0,1.5,Baseline,100,717.27,43004.52,98.33
sift,32,1.0,1.5,Baseline,100,556.54,55926.66,98.58
sift,32,1.0,1.5,Baseline,100,560.04,55549.21,96.50
sift,32,1.0,1.5,Baseline,100,571.75,54360.26,97.86
sift,32,1.0,1.5,Baseline,150,417.22,74956.43,99.11
sift,32,1.0,1.5,Baseline,150,497.41,62618.82,99.30
sift,32,1.0,1.5,Baseline,150,499.56,62365.90,98.05
sift,32,1.0,1.5,Baseline,150,501.58,62084.02,98.84
sift,32,1.0,1.5,Baseline,200,383.19,80908.42,99.46
sift,32,1.0,1.5,Baseline,200,378.63,81870.08,99.57
sift,32,1.0,1.5,Baseline,200,379.90,81623.59,98.75
sift,32,1.0,1.5,Baseline,200,381.96,81164.64,99.27
sift,32,1.0,1.5,MCGI,50,797.27,38731.14,95.08
sift,32,1.0,1.5,MCGI,50,770.85,40095.98,95.72
sift,32,1.0,1.5,MCGI,50,714.40,43427.39,91.53
sift,32,1.0,1.5,MCGI,50,776.96,39772.42,94.03
sift,32,1.0,1.5,MCGI,100,679.22,45520.32,98.22
sift,32,1.0,1.5,MCGI,100,643.82,48092.66,98.45
sift,32,1.0,1.5,MCGI,100,709.58,43481.47,96.23
sift,32,1.0,1.5,MCGI,100,641.57,48276.58,97.63
sift,32,1.0,1.5,MCGI,150,442.97,70521.68,99.06
sift,32,1.0,1.5,MCGI,150,441.78,70745.15,99.23
sift,32,1.0,1.5,MCGI,150,485.98,64145.72,97.83
sift,32,1.0,1.5,MCGI,150,463.86,67221.68,98.68
sift,32,1.0,1.5,MCGI,200,375.54,82608.88,99.41
sift,32,1.0,1.5,MCGI,200,372.75,83197.49,99.53
sift,32,1.0,1.5,MCGI,200,377.31,82208.45,98.60
sift,32,1.0,1.5,MCGI,200,379.26,81777.55,99.18
